plan_id,democrat_wins,republican_wins,minority_effective,opportunity_districts,ensemble
928,4,10,3,3,raceblind
929,4,10,3,3,raceblind
930,4,10,3,3,raceblind
931,4,10,3,3,raceblind
932,4,10,3,3,raceblind
933,4,10,3,3,raceblind
934,4,10,3,3,raceblind
935,4,10,3,3,raceblind
936,4,10,3,3,raceblind
937,4,10,3,3,raceblind
938,4,10,3,3,raceblind
939,4,10,3,3,raceblind
940,4,10,3,3,raceblind
941,4,10,3,3,raceblind
942,4,10,3,3,raceblind
943,4,10,3,3,raceblind
944,4,10,3,3,raceblind
945,4,10,3,3,raceblind
946,4,10,3,3,raceblind
947,4,10,3,3,raceblind
948,4,10,3,3,raceblind
949,4,10,3,3,raceblind
950,4,10,3,3,raceblind
951,4,10,3,3,raceblind
952,5,9,4,2,raceblind
953,5,9,4,2,raceblind
954,5,9,4,2,raceblind
955,5,9,4,2,raceblind
956,5,9,4,2,raceblind
957,5,9,4,2,raceblind
958,5,9,4,2,raceblind
959,5,9,4,2,raceblind
960,5,9,5,2,raceblind
961,5,9,4,2,raceblind
962,5,9,4,2,raceblind
963,5,9,4,2,raceblind
964,5,9,4,2,raceblind
965,5,9,4,1,raceblind
966,5,9,4,1,raceblind
967,5,9,4,1,raceblind
968,5,9,4,1,raceblind
969,5,9,4,1,raceblind
970,5,9,4,1,raceblind
971,5,9,4,1,raceblind
972,5,9,4,1,raceblind
973,5,9,4,1,raceblind
974,5,9,5,1,raceblind
975,5,9,5,1,raceblind
976,5,9,5,1,raceblind
977,5,9,5,1,raceblind
978,5,9,5,1,raceblind
979,5,9,5,1,raceblind
980,5,9,5,1,raceblind
981,5,9,5,1,raceblind
982,5,9,5,1,raceblind
983,5,9,5,1,raceblind
984,5,9,4,2,raceblind
985,5,9,4,2,raceblind
986,5,9,4,2,raceblind
987,5,9,4,2,raceblind
988,5,9,4,2,raceblind
989,5,9,4,1,raceblind
990,5,9,4,0,raceblind
991,5,9,4,0,raceblind
992,5,9,4,0,raceblind
993,5,9,5,0,raceblind
994,5,9,5,0,raceblind
995,5,9,5,0,raceblind
996,5,9,5,1,raceblind
997,5,9,4,2,raceblind
998,5,9,4,2,raceblind
999,5,9,4,2,raceblind
1000,5,9,5,4,raceblind
1001,5,9,5,4,raceblind
1002,5,9,5,3,raceblind
1003,5,9,5,3,raceblind
1004,4,10,4,3,raceblind
1005,4,10,4,3,raceblind
1006,4,10,4,3,raceblind
1007,4,10,4,3,raceblind
1008,4,10,4,3,raceblind
1009,4,10,4,3,raceblind
1010,4,10,4,3,raceblind
1011,4,10,4,3,raceblind
1012,4,10,4,3,raceblind
1013,4,10,4,3,raceblind
1014,4,10,4,3,raceblind
1015,4,10,4,3,raceblind
1016,4,10,4,3,raceblind
1017,4,10,4,3,raceblind
1018,5,9,4,3,raceblind
1019,5,9,4,3,raceblind
1020,4,10,4,3,raceblind
1021,4,10,4,3,raceblind
1022,4,10,4,3,raceblind
1023,4,10,4,3,raceblind
1024,4,10,4,3,raceblind
1025,4,10,4,3,raceblind
1026,5,9,4,3,raceblind
1027,5,9,4,3,raceblind
1028,5,9,4,2,raceblind
1029,5,9,4,2,raceblind
1030,4,10,4,2,raceblind
1031,4,10,4,2,raceblind
1032,4,10,4,2,raceblind
1033,4,10,4,2,raceblind
1034,4,10,4,2,raceblind
1035,4,10,4,2,raceblind
1036,4,10,4,2,raceblind
1037,4,10,4,2,raceblind
1038,5,9,5,2,raceblind
1039,5,9,5,2,raceblind
1040,5,9,5,2,raceblind
1041,5,9,5,2,raceblind
1042,5,9,5,2,raceblind
1043,5,9,5,2,raceblind
1044,5,9,5,2,raceblind
1045,5,9,5,2,raceblind
1046,5,9,5,2,raceblind
1047,5,9,5,2,raceblind
1048,5,9,5,2,raceblind
1049,5,9,5,2,raceblind
1050,5,9,5,2,raceblind
1051,5,9,4,2,raceblind
1052,4,10,3,2,raceblind
1053,4,10,3,2,raceblind
1054,4,10,3,2,raceblind
1055,4,10,3,2,raceblind
1056,4,10,3,2,raceblind
1057,4,10,3,2,raceblind
1058,4,10,3,2,raceblind
1059,4,10,3,2,raceblind
1060,4,10,3,2,raceblind
1061,4,10,3,2,raceblind
1062,5,9,3,2,raceblind
1063,5,9,3,2,raceblind
1064,5,9,3,2,raceblind
1065,4,10,4,2,raceblind
1066,4,10,4,2,raceblind
1067,4,10,3,2,raceblind
1068,4,10,3,2,raceblind
1069,4,10,3,2,raceblind
1070,5,9,4,2,raceblind
1071,5,9,4,2,raceblind
1072,5,9,4,2,raceblind
1073,5,9,4,2,raceblind
1074,5,9,4,2,raceblind
1075,5,9,4,2,raceblind
1076,5,9,4,2,raceblind
1077,4,10,3,2,raceblind
1078,4,10,3,2,raceblind
1079,4,10,3,2,raceblind
1080,4,10,3,2,raceblind
1081,4,10,3,2,raceblind
1082,4,10,3,2,raceblind
1083,4,10,3,2,raceblind
1084,4,10,3,2,raceblind
1085,4,10,3,2,raceblind
1086,4,10,3,2,raceblind
1087,4,10,3,2,raceblind
1088,4,10,3,2,raceblind
1089,4,10,3,2,raceblind
1090,4,10,3,2,raceblind
1091,4,10,3,2,raceblind
1092,4,10,3,2,raceblind
1093,4,10,3,2,raceblind
1094,4,10,4,2,raceblind
1095,4,10,4,1,raceblind
1096,4,10,3,1,raceblind
1097,4,10,3,1,raceblind
1098,4,10,3,1,raceblind
1099,4,10,3,1,raceblind
1100,4,10,3,1,raceblind
1101,4,10,3,1,raceblind
1102,4,10,3,1,raceblind
1103,4,10,3,1,raceblind
1104,4,10,4,1,raceblind
1105,4,10,3,1,raceblind
1106,4,10,3,1,raceblind
1107,4,10,3,1,raceblind
1108,4,10,3,1,raceblind
1109,4,10,3,1,raceblind
1110,4,10,3,1,raceblind
1111,4,10,3,1,raceblind
1112,4,10,3,1,raceblind
1113,4,10,3,2,raceblind
1114,4,10,3,2,raceblind
1115,4,10,3,2,raceblind
1116,4,10,3,2,raceblind
1117,4,10,3,2,raceblind
1118,4,10,3,2,raceblind
1119,4,10,3,2,raceblind
1120,5,9,3,2,raceblind
1121,5,9,3,2,raceblind
1122,5,9,3,2,raceblind
1123,5,9,4,2,raceblind
1124,5,9,4,2,raceblind
1125,5,9,5,4,raceblind
1126,5,9,5,4,raceblind
1127,5,9,5,4,raceblind
1128,5,9,5,4,raceblind
1129,5,9,5,4,raceblind
1130,5,9,5,3,raceblind
1131,5,9,5,3,raceblind
1132,5,9,5,3,raceblind
1133,5,9,5,2,raceblind
1134,5,9,5,2,raceblind
1135,5,9,5,3,raceblind
1136,5,9,5,3,raceblind
1137,5,9,5,3,raceblind
1138,5,9,5,3,raceblind
1139,5,9,5,3,raceblind
1140,5,9,5,3,raceblind
1141,5,9,5,3,raceblind
1142,5,9,5,3,raceblind
1143,5,9,5,3,raceblind
1144,5,9,5,3,raceblind
1145,5,9,5,3,raceblind
1146,6,8,5,2,raceblind
1147,6,8,5,2,raceblind
1148,6,8,5,2,raceblind
1149,6,8,5,3,raceblind
1150,6,8,5,3,raceblind
1151,6,8,5,3,raceblind
1152,6,8,5,3,raceblind
1153,6,8,5,3,raceblind
1154,6,8,5,3,raceblind
1155,6,8,5,3,raceblind
1156,5,9,5,3,raceblind
1157,5,9,5,3,raceblind
1158,5,9,5,3,raceblind
1159,6,8,5,3,raceblind
1160,6,8,5,3,raceblind
1161,5,9,4,3,raceblind
1162,5,9,4,3,raceblind
1163,5,9,4,3,raceblind
1164,5,9,4,3,raceblind
1165,5,9,4,3,raceblind
1166,5,9,4,3,raceblind
1167,5,9,4,3,raceblind
1168,5,9,4,2,raceblind
1169,5,9,4,2,raceblind
1170,5,9,5,2,raceblind
1171,5,9,5,2,raceblind
1172,5,9,5,2,raceblind
1173,5,9,5,3,raceblind
1174,5,9,5,3,raceblind
1175,5,9,5,3,raceblind
1176,5,9,5,3,raceblind
1177,5,9,5,3,raceblind
1178,5,9,5,3,raceblind
1179,5,9,4,3,raceblind
1180,5,9,4,3,raceblind
1181,5,9,4,3,raceblind
1182,5,9,4,3,raceblind
1183,5,9,4,3,raceblind
1184,5,9,4,3,raceblind
1185,5,9,4,3,raceblind
1186,5,9,4,3,raceblind
1187,5,9,4,3,raceblind
1188,5,9,4,3,raceblind
1189,5,9,4,3,raceblind
1190,5,9,4,3,raceblind
1191,5,9,4,2,raceblind
1192,5,9,4,2,raceblind
1193,5,9,4,2,raceblind
1194,5,9,4,2,raceblind
1195,5,9,4,2,raceblind
1196,5,9,4,2,raceblind
1197,5,9,4,3,raceblind
1198,5,9,4,3,raceblind
1199,5,9,4,3,raceblind
1200,5,9,4,3,raceblind
1201,6,8,5,3,raceblind
1202,6,8,5,3,raceblind
1203,6,8,5,3,raceblind
1204,6,8,5,3,raceblind
1205,5,9,4,3,raceblind
1206,5,9,3,3,raceblind
1207,5,9,3,3,raceblind
1208,5,9,3,3,raceblind
1209,5,9,3,3,raceblind
1210,5,9,3,3,raceblind
1211,5,9,3,3,raceblind
1212,5,9,3,3,raceblind
1213,5,9,3,3,raceblind
1214,5,9,3,3,raceblind
1215,5,9,3,2,raceblind
1216,5,9,3,2,raceblind
1217,5,9,4,2,raceblind
1218,5,9,4,2,raceblind
1219,5,9,5,2,raceblind
1220,5,9,4,2,raceblind
1221,5,9,4,2,raceblind
1222,5,9,4,2,raceblind
1223,5,9,4,2,raceblind
1224,5,9,3,2,raceblind
1225,5,9,3,2,raceblind
1226,5,9,3,2,raceblind
1227,5,9,3,2,raceblind
1228,5,9,3,2,raceblind
1229,5,9,3,2,raceblind
1230,5,9,3,2,raceblind
1231,5,9,3,2,raceblind
1232,5,9,3,2,raceblind
1233,5,9,3,2,raceblind
1234,5,9,3,2,raceblind
1235,5,9,3,2,raceblind
1236,5,9,3,2,raceblind
1237,5,9,4,2,raceblind
1238,5,9,4,2,raceblind
1239,5,9,4,2,raceblind
1240,5,9,4,2,raceblind
1241,5,9,4,2,raceblind
1242,5,9,4,1,raceblind
1243,5,9,4,2,raceblind
1244,5,9,4,2,raceblind
1245,5,9,4,2,raceblind
1246,5,9,4,2,raceblind
1247,5,9,4,2,raceblind
1248,5,9,4,2,raceblind
1249,5,9,4,2,raceblind
1250,5,9,5,4,raceblind
1251,5,9,5,4,raceblind
1252,5,9,5,4,raceblind
1253,5,9,5,4,raceblind
1254,5,9,5,4,raceblind
1255,5,9,5,4,raceblind
1256,5,9,5,4,raceblind
1257,5,9,5,4,raceblind
1258,5,9,4,3,raceblind
1259,5,9,4,3,raceblind
1260,5,9,4,3,raceblind
1261,5,9,4,2,raceblind
1262,5,9,5,2,raceblind
1263,4,10,4,2,raceblind
1264,4,10,4,2,raceblind
1265,4,10,4,2,raceblind
1266,4,10,4,2,raceblind
1267,4,10,4,2,raceblind
1268,4,10,4,2,raceblind
1269,4,10,4,2,raceblind
1270,4,10,4,2,raceblind
1271,4,10,4,2,raceblind
1272,5,9,4,2,raceblind
1273,4,10,4,2,raceblind
1274,4,10,4,2,raceblind
1275,4,10,4,2,raceblind
1276,4,10,4,2,raceblind
1277,4,10,4,3,raceblind
1278,4,10,4,2,raceblind
1279,4,10,4,2,raceblind
1280,4,10,4,2,raceblind
1281,4,10,4,2,raceblind
1282,4,10,4,2,raceblind
1283,4,10,4,2,raceblind
1284,4,10,4,2,raceblind
1285,4,10,3,2,raceblind
1286,4,10,3,2,raceblind
1287,4,10,3,2,raceblind
1288,4,10,3,2,raceblind
1289,4,10,3,2,raceblind
1290,4,10,3,2,raceblind
1291,4,10,3,2,raceblind
1292,4,10,3,2,raceblind
1293,4,10,3,2,raceblind
1294,4,10,3,2,raceblind
1295,4,10,3,2,raceblind
1296,4,10,3,2,raceblind
1297,4,10,3,2,raceblind
1298,4,10,3,2,raceblind
1299,4,10,3,2,raceblind
1300,4,10,3,2,raceblind
1301,4,10,3,2,raceblind
1302,4,10,3,2,raceblind
1303,4,10,3,2,raceblind
1304,4,10,3,2,raceblind
1305,4,10,3,2,raceblind
1306,4,10,3,2,raceblind
1307,4,10,3,2,raceblind
1308,4,10,3,2,raceblind
1309,4,10,3,2,raceblind
1310,5,9,3,2,raceblind
1311,5,9,3,2,raceblind
1312,4,10,3,2,raceblind
1313,4,10,3,2,raceblind
1314,4,10,3,2,raceblind
1315,4,10,3,2,raceblind
1316,4,10,3,2,raceblind
1317,4,10,3,2,raceblind
1318,4,10,4,2,raceblind
1319,4,10,4,2,raceblind
1320,4,10,4,2,raceblind
1321,4,10,4,2,raceblind
1322,4,10,4,2,raceblind
1323,4,10,4,2,raceblind
1324,4,10,4,2,raceblind
1325,4,10,4,2,raceblind
1326,4,10,4,2,raceblind
1327,4,10,4,2,raceblind
1328,4,10,4,2,raceblind
1329,4,10,4,2,raceblind
1330,4,10,4,2,raceblind
1331,4,10,4,2,raceblind
1332,4,10,4,2,raceblind
1333,4,10,4,2,raceblind
1334,4,10,4,2,raceblind
1335,4,10,4,2,raceblind
1336,4,10,4,2,raceblind
1337,4,10,4,2,raceblind
1338,4,10,4,2,raceblind
1339,4,10,4,2,raceblind
1340,4,10,4,2,raceblind
1341,4,10,4,2,raceblind
1342,4,10,4,2,raceblind
1343,4,10,4,2,raceblind
1344,4,10,4,2,raceblind
1345,5,9,4,2,raceblind
1346,5,9,4,2,raceblind
1347,5,9,4,2,raceblind
1348,5,9,4,2,raceblind
1349,5,9,4,1,raceblind
1350,5,9,4,1,raceblind
1351,5,9,4,1,raceblind
1352,5,9,4,1,raceblind
1353,5,9,3,2,raceblind
1354,5,9,3,2,raceblind
1355,5,9,3,2,raceblind
1356,5,9,4,2,raceblind
1357,5,9,4,2,raceblind
1358,5,9,4,2,raceblind
1359,5,9,4,2,raceblind
1360,5,9,4,2,raceblind
1361,5,9,4,2,raceblind
1362,5,9,4,2,raceblind
1363,5,9,4,2,raceblind
1364,5,9,4,2,raceblind
1365,5,9,4,2,raceblind
1366,5,9,4,2,raceblind
1367,5,9,4,2,raceblind
1368,5,9,4,2,raceblind
1369,5,9,4,2,raceblind
1370,5,9,4,2,raceblind
1371,5,9,4,2,raceblind
1372,5,9,4,2,raceblind
1373,5,9,4,2,raceblind
1374,5,9,4,2,raceblind
1375,5,9,5,4,raceblind
1376,5,9,5,4,raceblind
1377,5,9,5,3,raceblind
1378,5,9,5,3,raceblind
1379,5,9,5,3,raceblind
1380,5,9,5,3,raceblind
1381,5,9,5,3,raceblind
1382,5,9,5,2,raceblind
1383,5,9,5,2,raceblind
1384,5,9,5,2,raceblind
1385,5,9,5,2,raceblind
1386,5,9,5,2,raceblind
1387,5,9,5,2,raceblind
1388,5,9,5,2,raceblind
1389,5,9,5,2,raceblind
1390,4,10,4,2,raceblind
1391,4,10,4,2,raceblind
1392,4,10,4,2,raceblind
1393,4,10,4,2,raceblind
1394,4,10,4,2,raceblind
1395,4,10,4,2,raceblind
1396,4,10,4,2,raceblind
1397,4,10,4,2,raceblind
1398,4,10,4,2,raceblind
1399,4,10,4,2,raceblind
1400,4,10,4,2,raceblind
1401,4,10,4,2,raceblind
1402,4,10,4,2,raceblind
1403,4,10,4,2,raceblind
1404,4,10,4,2,raceblind
1405,4,10,4,2,raceblind
1406,4,10,4,2,raceblind
1407,4,10,4,2,raceblind
1408,4,10,4,2,raceblind
1409,4,10,4,2,raceblind
1410,4,10,4,2,raceblind
1411,4,10,4,2,raceblind
1412,4,10,4,2,raceblind
1413,4,10,4,2,raceblind
1414,5,9,5,2,raceblind
1415,5,9,5,2,raceblind
1416,5,9,5,2,raceblind
1417,5,9,5,2,raceblind
1418,5,9,5,2,raceblind
1419,5,9,5,2,raceblind
1420,5,9,5,2,raceblind
1421,5,9,5,2,raceblind
1422,5,9,5,2,raceblind
1423,5,9,5,2,raceblind
1424,5,9,5,2,raceblind
1425,5,9,5,2,raceblind
1426,5,9,5,2,raceblind
1427,5,9,5,2,raceblind
1428,4,10,4,2,raceblind
1429,4,10,4,2,raceblind
1430,4,10,4,2,raceblind
1431,5,9,4,2,raceblind
1432,5,9,4,2,raceblind
1433,5,9,4,2,raceblind
1434,5,9,4,2,raceblind
1435,5,9,4,2,raceblind
1436,5,9,4,2,raceblind
1437,5,9,4,2,raceblind
1438,5,9,4,2,raceblind
1439,5,9,4,2,raceblind
1440,5,9,4,2,raceblind
1441,5,9,4,2,raceblind
1442,5,9,4,2,raceblind
1443,5,9,4,2,raceblind
1444,5,9,4,2,raceblind
1445,5,9,4,2,raceblind
1446,5,9,4,2,raceblind
1447,5,9,4,2,raceblind
1448,5,9,4,2,raceblind
1449,4,10,4,2,raceblind
1450,4,10,4,2,raceblind
1451,4,10,4,2,raceblind
1452,4,10,4,2,raceblind
1453,4,10,4,2,raceblind
1454,4,10,4,2,raceblind
1455,4,10,4,2,raceblind
1456,4,10,4,2,raceblind
1457,4,10,4,2,raceblind
1458,4,10,4,2,raceblind
1459,4,10,4,2,raceblind
1460,4,10,4,2,raceblind
1461,4,10,4,2,raceblind
1462,4,10,4,2,raceblind
1463,4,10,4,2,raceblind
1464,4,10,4,2,raceblind
1465,4,10,4,2,raceblind
1466,4,10,4,2,raceblind
1467,4,10,4,2,raceblind
1468,4,10,4,2,raceblind
1469,4,10,4,2,raceblind
1470,4,10,4,2,raceblind
1471,4,10,4,2,raceblind
1472,4,10,4,2,raceblind
1473,4,10,4,1,raceblind
1474,4,10,4,1,raceblind
1475,4,10,4,1,raceblind
1476,4,10,4,1,raceblind
1477,4,10,4,1,raceblind
1478,4,10,4,1,raceblind
1479,4,10,4,1,raceblind
1480,4,10,4,1,raceblind
1481,4,10,4,1,raceblind
1482,4,10,4,1,raceblind
1483,4,10,4,1,raceblind
1484,4,10,4,1,raceblind
1485,4,10,4,1,raceblind
1486,4,10,4,1,raceblind
1487,4,10,4,2,raceblind
1488,4,10,4,2,raceblind
1489,4,10,4,2,raceblind
1490,4,10,4,2,raceblind
1491,4,10,4,2,raceblind
1492,4,10,4,2,raceblind
1493,5,9,5,2,raceblind
1494,5,9,5,2,raceblind
1495,5,9,5,2,raceblind
1496,5,9,5,1,raceblind
1497,5,9,5,1,raceblind
1498,5,9,5,2,raceblind
1499,5,9,5,2,raceblind
1500,5,9,5,4,raceblind
1501,5,9,5,4,raceblind
1502,5,9,5,4,raceblind
1503,5,9,5,4,raceblind
1504,4,10,4,4,raceblind
1505,4,10,4,3,raceblind
1506,4,10,4,3,raceblind
1507,4,10,4,3,raceblind
1508,4,10,4,3,raceblind
1509,4,10,4,3,raceblind
1510,4,10,4,3,raceblind
1511,4,10,4,3,raceblind
1512,4,10,4,2,raceblind
1513,4,10,4,2,raceblind
1514,4,10,4,2,raceblind
1515,4,10,4,2,raceblind
1516,4,10,4,2,raceblind
1517,4,10,4,2,raceblind
1518,4,10,4,2,raceblind
1519,4,10,4,2,raceblind
1520,4,10,4,2,raceblind
1521,4,10,4,2,raceblind
1522,4,10,4,2,raceblind
1523,4,10,4,2,raceblind
1524,4,10,4,2,raceblind
1525,4,10,4,2,raceblind
1526,4,10,4,2,raceblind
1527,4,10,4,2,raceblind
1528,4,10,4,2,raceblind
1529,4,10,4,2,raceblind
1530,4,10,4,2,raceblind
1531,4,10,4,2,raceblind
1532,4,10,4,2,raceblind
1533,5,9,5,2,raceblind
1534,5,9,5,2,raceblind
1535,5,9,5,2,raceblind
1536,5,9,5,2,raceblind
1537,5,9,5,2,raceblind
1538,5,9,4,2,raceblind
1539,5,9,4,2,raceblind
1540,5,9,4,2,raceblind
1541,5,9,4,2,raceblind
1542,5,9,4,2,raceblind
1543,5,9,4,2,raceblind
1544,5,9,4,2,raceblind
1545,5,9,4,2,raceblind
1546,5,9,5,2,raceblind
1547,5,9,5,2,raceblind
1548,5,9,5,2,raceblind
1549,5,9,5,2,raceblind
1550,5,9,5,2,raceblind
1551,5,9,5,2,raceblind
1552,5,9,5,2,raceblind
1553,5,9,5,2,raceblind
1554,5,9,5,2,raceblind
1555,6,8,6,2,raceblind
1556,6,8,6,2,raceblind
1557,6,8,6,2,raceblind
1558,6,8,6,2,raceblind
1559,6,8,6,2,raceblind
1560,6,8,6,2,raceblind
1561,5,9,5,2,raceblind
1562,5,9,4,2,raceblind
1563,5,9,5,2,raceblind
1564,5,9,5,2,raceblind
1565,5,9,5,2,raceblind
1566,5,9,5,2,raceblind
1567,5,9,5,2,raceblind
1568,5,9,5,2,raceblind
1569,5,9,5,2,raceblind
1570,5,9,5,2,raceblind
1571,5,9,5,2,raceblind
1572,5,9,5,2,raceblind
1573,5,9,5,2,raceblind
1574,4,10,4,2,raceblind
1575,4,10,4,2,raceblind
1576,4,10,4,2,raceblind
1577,4,10,4,2,raceblind
1578,4,10,4,2,raceblind
1579,4,10,4,2,raceblind
1580,4,10,4,2,raceblind
1581,4,10,3,2,raceblind
1582,4,10,3,2,raceblind
1583,4,10,3,2,raceblind
1584,4,10,3,2,raceblind
1585,4,10,3,2,raceblind
1586,4,10,3,2,raceblind
1587,4,10,3,2,raceblind
1588,4,10,3,2,raceblind
1589,4,10,3,2,raceblind
1590,4,10,3,2,raceblind
1591,4,10,3,2,raceblind
1592,4,10,3,2,raceblind
1593,4,10,3,2,raceblind
1594,4,10,3,2,raceblind
1595,4,10,3,2,raceblind
1596,4,10,3,2,raceblind
1597,4,10,3,2,raceblind
1598,4,10,3,2,raceblind
1599,4,10,3,2,raceblind
1600,4,10,3,2,raceblind
1601,4,10,3,2,raceblind
1602,4,10,3,2,raceblind
1603,4,10,3,2,raceblind
1604,4,10,3,2,raceblind
1605,5,9,4,2,raceblind
1606,5,9,4,2,raceblind
1607,5,9,4,2,raceblind
1608,5,9,4,2,raceblind
1609,5,9,4,2,raceblind
1610,5,9,4,2,raceblind
1611,5,9,4,2,raceblind
1612,5,9,4,2,raceblind
1613,5,9,4,2,raceblind
1614,5,9,4,2,raceblind
1615,5,9,4,2,raceblind
1616,5,9,4,2,raceblind
1617,5,9,4,2,raceblind
1618,5,9,4,2,raceblind
1619,5,9,4,2,raceblind
1620,5,9,4,2,raceblind
1621,5,9,4,2,raceblind
1622,5,9,4,2,raceblind
1623,5,9,4,2,raceblind
1624,5,9,4,2,raceblind
1625,5,9,5,4,raceblind
1626,5,9,5,4,raceblind
1627,5,9,5,4,raceblind
1628,5,9,5,3,raceblind
1629,5,9,5,2,raceblind
1630,5,9,5,2,raceblind
1631,5,9,5,2,raceblind
1632,4,10,4,2,raceblind
1633,4,10,4,2,raceblind
1634,4,10,4,3,raceblind
1635,4,10,4,2,raceblind
1636,4,10,4,2,raceblind
1637,4,10,4,2,raceblind
1638,4,10,4,2,raceblind
1639,5,9,5,1,raceblind
1640,5,9,5,1,raceblind
1641,5,9,5,1,raceblind
1642,5,9,5,1,raceblind
1643,5,9,5,1,raceblind
1644,4,10,4,2,raceblind
1645,4,10,4,2,raceblind
1646,4,10,4,2,raceblind
1647,4,10,4,2,raceblind
1648,4,10,4,2,raceblind
1649,4,10,4,2,raceblind
1650,4,10,4,2,raceblind
1651,4,10,4,2,raceblind
1652,4,10,4,2,raceblind
1653,4,10,4,2,raceblind
1654,4,10,4,2,raceblind
1655,4,10,4,2,raceblind
1656,4,10,4,3,raceblind
1657,4,10,4,3,raceblind
1658,4,10,4,3,raceblind
1659,4,10,4,3,raceblind
1660,4,10,4,3,raceblind
1661,4,10,4,3,raceblind
1662,4,10,4,3,raceblind
1663,4,10,4,3,raceblind
1664,4,10,4,3,raceblind
1665,4,10,4,3,raceblind
1666,4,10,4,3,raceblind
1667,4,10,4,3,raceblind
1668,4,10,3,3,raceblind
1669,4,10,3,3,raceblind
1670,4,10,3,3,raceblind
1671,4,10,3,3,raceblind
1672,4,10,3,3,raceblind
1673,4,10,3,3,raceblind
1674,4,10,3,3,raceblind
1675,4,10,3,3,raceblind
1676,4,10,3,3,raceblind
1677,4,10,3,3,raceblind
1678,4,10,3,3,raceblind
1679,4,10,3,3,raceblind
1680,4,10,3,3,raceblind
1681,4,10,3,3,raceblind
1682,4,10,3,3,raceblind
1683,4,10,3,3,raceblind
1684,4,10,3,3,raceblind
1685,4,10,3,3,raceblind
1686,4,10,3,3,raceblind
1687,4,10,3,3,raceblind
1688,4,10,3,3,raceblind
1689,4,10,3,3,raceblind
1690,4,10,3,3,raceblind
1691,4,10,3,3,raceblind
1692,4,10,3,3,raceblind
1693,4,10,3,3,raceblind
1694,4,10,3,3,raceblind
1695,4,10,3,3,raceblind
1696,4,10,3,3,raceblind
1697,4,10,3,3,raceblind
1698,4,10,3,3,raceblind
1699,4,10,3,3,raceblind
1700,4,10,3,3,raceblind
1701,4,10,3,3,raceblind
1702,4,10,3,3,raceblind
1703,4,10,3,3,raceblind
1704,4,10,3,3,raceblind
1705,4,10,3,3,raceblind
1706,4,10,3,3,raceblind
1707,4,10,3,3,raceblind
1708,4,10,3,3,raceblind
1709,4,10,3,3,raceblind
1710,4,10,3,3,raceblind
1711,4,10,3,3,raceblind
1712,4,10,3,3,raceblind
1713,4,10,3,3,raceblind
1714,4,10,3,3,raceblind
1715,4,10,3,3,raceblind
1716,4,10,3,3,raceblind
1717,4,10,3,3,raceblind
1718,4,10,3,3,raceblind
1719,4,10,4,2,raceblind
1720,4,10,4,2,raceblind
1721,4,10,4,2,raceblind
1722,4,10,4,2,raceblind
1723,4,10,4,2,raceblind
1724,4,10,4,2,raceblind
1725,4,10,4,2,raceblind
1726,4,10,3,3,raceblind
1727,4,10,3,3,raceblind
1728,4,10,3,3,raceblind
1729,4,10,3,3,raceblind
1730,4,10,4,2,raceblind
1731,4,10,4,2,raceblind
1732,4,10,4,2,raceblind
1733,4,10,4,2,raceblind
1734,4,10,4,2,raceblind
1735,4,10,4,2,raceblind
1736,4,10,4,2,raceblind
1737,4,10,4,2,raceblind
1738,4,10,4,2,raceblind
1739,4,10,4,2,raceblind
1740,4,10,4,2,raceblind
1741,4,10,4,2,raceblind
1742,5,9,4,2,raceblind
1743,4,10,4,2,raceblind
1744,4,10,4,2,raceblind
1745,4,10,4,2,raceblind
1746,4,10,3,2,raceblind
1747,4,10,3,2,raceblind
1748,4,10,3,2,raceblind
1749,4,10,3,2,raceblind
1750,5,9,5,4,raceblind
1751,4,10,4,4,raceblind
1752,4,10,4,4,raceblind
1753,4,10,4,4,raceblind
1754,4,10,4,4,raceblind
1755,4,10,4,3,raceblind
1756,4,10,4,3,raceblind
1757,4,10,4,3,raceblind
1758,4,10,4,3,raceblind
1759,4,10,4,3,raceblind
1760,4,10,4,2,raceblind
1761,4,10,4,2,raceblind
1762,4,10,4,2,raceblind
1763,4,10,4,2,raceblind
1764,5,9,4,2,raceblind
1765,5,9,4,2,raceblind
1766,5,9,4,2,raceblind
1767,5,9,4,2,raceblind
1768,5,9,4,2,raceblind
1769,4,10,4,2,raceblind
1770,4,10,4,2,raceblind
1771,4,10,4,2,raceblind
1772,4,10,4,2,raceblind
1773,4,10,4,2,raceblind
1774,5,9,4,2,raceblind
1775,5,9,4,2,raceblind
1776,5,9,4,2,raceblind
1777,5,9,4,2,raceblind
1778,5,9,4,2,raceblind
1779,5,9,4,2,raceblind
1780,5,9,4,2,raceblind
1781,5,9,4,2,raceblind
1782,5,9,4,2,raceblind
1783,5,9,4,2,raceblind
1784,5,9,4,2,raceblind
1785,5,9,4,2,raceblind
1786,5,9,4,3,raceblind
1787,5,9,4,3,raceblind
1788,5,9,4,3,raceblind
1789,6,8,5,3,raceblind
1790,6,8,5,2,raceblind
1791,6,8,5,2,raceblind
1792,6,8,5,2,raceblind
1793,6,8,5,2,raceblind
1794,6,8,5,2,raceblind
1795,6,8,5,2,raceblind
1796,6,8,5,2,raceblind
1797,6,8,5,2,raceblind
1798,6,8,5,2,raceblind
1799,6,8,5,2,raceblind
1800,6,8,5,2,raceblind
1801,6,8,5,2,raceblind
1802,6,8,5,2,raceblind
1803,6,8,5,2,raceblind
1804,6,8,5,2,raceblind
